"SAMPLE","IDHSPID","IDHSHID","DHSID","CASEID","PERWEIGHT","AWFACTT","DVWEIGHT","AGE","RESIDENT","WEIGHTFEM","HHKIDLT5","WEALTHQ","EDYRTOTAL","TIMESINCESEXD","DVFEARFQ","DVPMSEVER","ALFREQ"
8346,"   8346      37 105  2","   8346      37 105","TZ201500000037","         37 105  2",0.995953,100,1.383829,20,1,448,2,5,7,14,0,0,99
8346,"   8346      37 105  5","   8346      37 105","TZ201500000037","         37 105  5",0.995953,100,0,15,1,445,2,5,7,99,9,9,99
8346,"   8346      37 117  2","   8346      37 117","TZ201500000037","         37 117  2",0.995953,100,0.691914,26,1,595,0,5,10,0,0,0,99
8346,"   8346      37 124  1","   8346      37 124","TZ201500000037","         37 124  1",0.995953,100,0.691914,45,1,626,0,5,11,31,9,9,33
8346,"   8346      37 136  2","   8346      37 136","TZ201500000037","         37 136  2",0.995953,100,0.691914,30,1,762,1,5,11,31,0,0,32
8346,"   8346      38   1  2","   8346      38   1","TZ201500000038","         38   1  2",1.270435,100,0.882604,30,1,780,2,4,11,1,1,0,99
8346,"   8346      38  11  2","   8346      38  11","TZ201500000038","         38  11  2",1.270435,100,0.882604,34,1,540,1,3,7,5,2,0,99
8346,"   8346      38  25  2","   8346      38  25","TZ201500000038","         38  25  2",1.270435,100,0.882604,28,1,522,1,3,3,2,0,0,99
8346,"   8346      38  45  2","   8346      38  45","TZ201500000038","         38  45  2",1.270435,100,0,34,1,623,2,2,7,31,9,9,99
8346,"   8346      38  45  3","   8346      38  45","TZ201500000038","         38  45  3",1.270435,100,2.647812,15,1,477,2,2,7,99,9,9,99
8346,"   8346      38  45  8","   8346      38  45","TZ201500000038","         38  45  8",1.270435,100,0,15,1,455,2,2,5,99,9,9,99
8346,"   8346      38  50  2","   8346      38  50","TZ201500000038","         38  50  2",1.270435,100,1.765208,44,1,504,1,2,7,4,0,0,99
8346,"   8346      38  50  3","   8346      38  50","TZ201500000038","         38  50  3",1.270435,100,0,15,1,467,1,2,6,99,9,9,99
8346,"   8346      38  55  1","   8346      38  55","TZ201500000038","         38  55  1",1.270435,100,0,49,1,535,0,2,0,31,9,9,99
8346,"   8346      38  59  2","   8346      38  59","TZ201500000038","         38  59  2",1.270435,100,0.882604,29,1,629,2,4,7,6,0,0,99
8346,"   8346      38  64  2","   8346      38  64","TZ201500000038","         38  64  2",1.270435,100,0,42,1,622,1,2,0,2,9,9,99
8346,"   8346      38  64  3","   8346      38  64","TZ201500000038","         38  64  3",1.270435,100,1.765208,20,1,546,1,2,7,99,9,9,99
8346,"   8346      38  69  2","   8346      38  69","TZ201500000038","         38  69  2",1.270435,100,0.882604,35,1,561,1,3,7,0,0,0,99
8346,"   8346      38  74  2","   8346      38  74","TZ201500000038","         38  74  2",1.270435,100,0.882604,35,1,642,1,3,7,2,0,0,99
8346,"   8346      38  84  1","   8346      38  84","TZ201500000038","         38  84  1",1.270435,100,0,45,1,573,1,1,7,31,9,9,99
8346,"   8346      38  84  4","   8346      38  84","TZ201500000038","         38  84  4",1.270435,100,0,15,1,405,1,1,7,99,9,9,99
8346,"   8346      38  84  7","   8346      38  84","TZ201500000038","         38  84  7",1.270435,100,3.530415,17,1,519,1,1,7,31,0,0,99
8346,"   8346      38  89  2","   8346      38  89","TZ201500000038","         38  89  2",1.270435,100,0.882604,36,1,598,2,2,0,31,1,0,99
8346,"   8346      38  93  2","   8346      38  93","TZ201500000038","         38  93  2",1.270435,100,0.882604,39,1,495,1,1,0,7,1,0,99
8346,"   8346      38  98  2","   8346      38  98","TZ201500000038","         38  98  2",1.270435,100,0.882604,25,1,542,2,3,0,31,0,0,99
8346,"   8346      38 103  2","   8346      38 103","TZ201500000038","         38 103  2",1.270435,100,0.882604,38,1,493,2,1,0,31,1,0,99
8346,"   8346      39   3  2","   8346      39   3","TZ201500000039","         39   3  2",1.110743,100,0.771662,32,1,546,2,1,0,31,1,0,99
8346,"   8346      39  10  2","   8346      39  10","TZ201500000039","         39  10  2",1.110743,100,0.771662,30,1,438,1,1,0,4,1,0,99
8346,"   8346      39  18  1","   8346      39  18","TZ201500000039","         39  18  1",1.110743,100,0.771662,35,1,500,2,1,0,7,1,0,99
8346,"   8346      39  26  2","   8346      39  26","TZ201500000039","         39  26  2",1.110743,100,0.771662,29,1,603,1,1,0,0,2,0,99
8346,"   8346      39  34  1","   8346      39  34","TZ201500000039","         39  34  1",1.110743,100,0.771662,47,1,499,2,1,0,31,1,0,99
8346,"   8346      39  41  2","   8346      39  41","TZ201500000039","         39  41  2",1.110743,100,0.771662,30,1,489,1,1,0,3,1,0,99
8346,"   8346      39  49  2","   8346      39  49","TZ201500000039","         39  49  2",1.110743,100,1.543325,33,1,537,4,1,7,31,0,0,99
8346,"   8346      39  49  3","   8346      39  49","TZ201500000039","         39  49  3",1.110743,100,0,26,1,480,4,1,7,31,9,9,99
8346,"   8346      39  57  2","   8346      39  57","TZ201500000039","         39  57  2",1.110743,100,0.771662,26,1,467,2,1,0,2,2,0,99
8346,"   8346      39  64  2","   8346      39  64","TZ201500000039","         39  64  2",1.110743,100,0.771662,25,1,458,2,1,7,28,0,0,99
8346,"   8346      39  72  2","   8346      39  72","TZ201500000039","         39  72  2",1.110743,100,0.771662,26,1,508,1,1,7,31,1,0,99
8346,"   8346      39  88  1","   8346      39  88","TZ201500000039","         39  88  1",1.110743,100,0.771662,36,1,585,1,1,7,3,2,0,99
8346,"   8346      39  95  3","   8346      39  95","TZ201500000039","         39  95  3",1.110743,100,0.771662,40,1,518,1,1,7,31,0,0,99
8346,"   8346      39 103  2","   8346      39 103","TZ201500000039","         39 103  2",1.110743,100,0.771662,20,1,425,1,1,11,31,2,0,99
8346,"   8346      39 111  2","   8346      39 111","TZ201500000039","         39 111  2",1.110743,100,0.771662,40,1,525,0,1,0,31,0,0,99
8346,"   8346      39 119  2","   8346      39 119","TZ201500000039","         39 119  2",1.110743,100,0.771662,24,1,462,2,1,0,31,0,0,99
8346,"   8346      39 126  3","   8346      39 126","TZ201500000039","         39 126  3",1.110743,100,0.771662,24,1,587,1,1,7,5,1,0,99
8346,"   8346      39 134  3","   8346      39 134","TZ201500000039","         39 134  3",1.110743,100,0.771662,17,1,410,0,1,7,4,1,0,99
8346,"   8346      39 142  2","   8346      39 142","TZ201500000039","         39 142  2",1.110743,100,0.771662,24,1,527,1,1,0,31,1,0,99
8346,"   8346      39 149  2","   8346      39 149","TZ201500000039","         39 149  2",1.110743,100,0.771662,31,1,511,1,1,0,1,0,0,99
8346,"   8346      39 157  1","   8346      39 157","TZ201500000039","         39 157  1",1.110743,100,0.771662,31,1,587,0,1,0,7,1,0,99
8346,"   8346      39 165  1","   8346      39 165","TZ201500000039","         39 165  1",1.110743,100,0.771662,28,1,496,1,1,0,31,2,0,99
8346,"   8346      40  10  1","   8346      40  10","TZ201500000040","         40  10  1",1.31829,100,0,49,1,530,1,1,0,31,9,9,99
8346,"   8346      40  10  2","   8346      40  10","TZ201500000040","         40  10  2",1.31829,100,1.8317,19,1,576,1,1,12,31,9,9,99
8346,"   8346      40  15  2","   8346      40  15","TZ201500000040","         40  15  2",1.31829,100,0.91585,33,1,581,2,1,0,0,2,0,99
8346,"   8346      40  20  2","   8346      40  20","TZ201500000040","         40  20  2",1.31829,100,0.91585,30,1,524,0,2,0,6,2,0,99
8346,"   8346      40  26  1","   8346      40  26","TZ201500000040","         40  26  1",1.31829,100,0.91585,25,1,515,2,1,0,31,1,0,99
8346,"   8346      40  31  2","   8346      40  31","TZ201500000040","         40  31  2",1.31829,100,0.91585,30,1,697,2,1,7,31,2,0,99
8346,"   8346      40  36  1","   8346      40  36","TZ201500000040","         40  36  1",1.31829,100,0.91585,31,1,639,2,2,7,31,0,0,99
8346,"   8346      40  42  2","   8346      40  42","TZ201500000040","         40  42  2",1.31829,100,0.91585,38,1,545,1,3,7,2,2,1,31
8346,"   8346      40  47  1","   8346      40  47","TZ201500000040","         40  47  1",1.31829,100,0.91585,44,1,491,0,2,7,31,0,0,99
8346,"   8346      40  52  2","   8346      40  52","TZ201500000040","         40  52  2",1.31829,100,0.91585,21,1,605,2,1,0,0,2,0,99
8346,"   8346      40  58  2","   8346      40  58","TZ201500000040","         40  58  2",1.31829,100,0.91585,35,1,498,2,1,0,31,0,0,99
8346,"   8346      40  63  1","   8346      40  63","TZ201500000040","         40  63  1",1.31829,100,0.91585,28,1,526,1,2,0,21,0,0,99
8346,"   8346      40  68  2","   8346      40  68","TZ201500000040","         40  68  2",1.31829,100,0.91585,21,1,439,3,1,0,31,1,0,99
8346,"   8346      40  74  2","   8346      40  74","TZ201500000040","         40  74  2",1.31829,100,0.91585,28,1,451,2,2,7,31,0,0,99
8346,"   8346      40  79  2","   8346      40  79","TZ201500000040","         40  79  2",1.31829,100,0.91585,38,1,9995,2,1,0,31,1,0,99
8346,"   8346      40  84  2","   8346      40  84","TZ201500000040","         40  84  2",1.31829,100,0.91585,31,1,644,2,3,7,2,1,0,99
8346,"   8346      40  89  2","   8346      40  89","TZ201500000040","         40  89  2",1.31829,100,0.91585,23,1,475,1,4,11,7,0,0,99
8346,"   8346      40  95  2","   8346      40  95","TZ201500000040","         40  95  2",1.31829,100,0.91585,27,1,528,1,3,4,31,1,0,99
8346,"   8346      40 100  2","   8346      40 100","TZ201500000040","         40 100  2",1.31829,100,1.8317,38,1,534,2,2,0,7,1,0,99
8346,"   8346      40 100  4","   8346      40 100","TZ201500000040","         40 100  4",1.31829,100,0,15,1,384,2,2,7,99,9,9,99
8346,"   8346      40 105  2","   8346      40 105","TZ201500000040","         40 105  2",1.31829,100,0.91585,32,1,943,2,4,0,1,0,0,99
8346,"   8346      40 111  3","   8346      40 111","TZ201500000040","         40 111  3",1.31829,100,0.91585,20,1,475,1,3,11,31,0,0,99
8346,"   8346      41   2  1","   8346      41   2","TZ201500000041","         41   2  1",0.814489,100,0.570312,36,1,807,1,3,7,31,0,0,99
8346,"   8346      41   5  2","   8346      41   5","TZ201500000041","         41   5  2",0.814489,100,0.570312,38,1,408,0,3,9,4,0,0,32
8346,"   8346      41   9  2","   8346      41   9","TZ201500000041","         41   9  2",0.814489,100,1.140624,45,1,708,2,4,7,3,1,0,20
